park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,1299,2010,,Point(152.9674242 -26.3797328)
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,1299,2016,,Point(152.9674242 -26.3797328)
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,31.5316040039062,2010,,Point(152.9674242 -26.3797328)
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,31.5316040039062,2016,,Point(152.9674242 -26.3797328)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.89,1927,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.89,2001,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.9,1927,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.9,2001,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,24.0530029296875,1927,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,24.0530029296875,2001,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,14.51,1927,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,14.51,2001,13,Point(147.742 -37.9703)
http://www.wikidata.org/entity/Q2418337,Национальный парк Козара,Босния и Герцеговина,Европа,34,1967,626,Point(16.89166667 45.00833333)
http://www.wikidata.org/entity/Q2421766,Блэк-Ривер-Горджес,Маврикий,Африка,66,1994,,Point(57.416666666 -20.416666666)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.63 -33.13)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.63 -33.13)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.63 -33.13)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.63 -33.13)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.63638889 -33.12861111)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.63638889 -33.12861111)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.63638889 -33.12861111)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.63638889 -33.12861111)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.6429 -33.1235)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003,45,Point(151.6429 -33.1235)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.6429 -33.1235)
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178,2003,45,Point(151.6429 -33.1235)
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,25652,1990,220,Point(147.666666666 -27.763888888)
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,25652,1994,220,Point(147.666666666 -27.763888888)
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,256.63,1990,220,Point(147.666666666 -27.763888888)
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,256.63,1994,220,Point(147.666666666 -27.763888888)
http://www.wikidata.org/entity/Q2436849,Гыданский национальный парк,Россия,Европа,8781.74,1996,,Point(77.851156 72.142098)
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,65.77720703125,1998,,Point(150.073611111 -31.845833333)
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,65.77720703125,2012,,Point(150.073611111 -31.845833333)
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,6074,1998,,Point(150.073611111 -31.845833333)
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,6074,2012,,Point(150.073611111 -31.845833333)
http://www.wikidata.org/entity/Q2447760,Кристоффельпарк,Кюрасао,Северная Америка,20,1978,,Point(-69.11666667 12.33333333)
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,0.339764022827148,1994,216,Point(152.903333333 -26.655833333)
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,0.339764022827148,2009,216,Point(152.903333333 -26.655833333)
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,3399,1994,216,Point(152.903333333 -26.655833333)
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,3399,2009,216,Point(152.903333333 -26.655833333)
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,3.8501123046875,2009,,Point(152.8403143 -26.3689381)
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,3.8501123046875,2014,,Point(152.8403143 -26.3689381)
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,371,2009,,Point(152.8403143 -26.3689381)
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,371,2014,,Point(152.8403143 -26.3689381)
http://www.wikidata.org/entity/Q2468697,Шахдагский национальный парк,Азербайджан,Азия,1305.081,2006,,Point(48.25277778 40.92388889)
http://www.wikidata.org/entity/Q2468740,Зангезурский национальный парк имени академика Гасана Алиева,Азербайджан,Азия,427.97,2004,1692,Point(45.923333333 39.035277777)
http://www.wikidata.org/entity/Q2468740,Зангезурский национальный парк имени академика Гасана Алиева,Азербайджан,Азия,427.97,2004,1692,Point(45.9297 39.1622)
http://www.wikidata.org/entity/Q2468888,Алтыагаджский национальный парк,Азербайджан,Азия,110.35,2004,941,Point(48.89361111 40.88666667)
http://www.wikidata.org/entity/Q2469996,Домоглед-Валя-Черна,Румыния,Европа,616.5800152,1990,,Point(22.624 45.093)
http://www.wikidata.org/entity/Q2469996,Домоглед-Валя-Черна,Румыния,Европа,616.5800152,2000,,Point(22.624 45.093)
http://www.wikidata.org/entity/Q2469996,Домоглед-Валя-Черна,Румыния,Европа,612,1990,,Point(22.624 45.093)
http://www.wikidata.org/entity/Q2469996,Домоглед-Валя-Черна,Румыния,Европа,612,2000,,Point(22.624 45.093)
http://www.wikidata.org/entity/Q2482466,Narrien Range National Park,Австралия,Австралия и Океания,7460,1991,382,Point(146.940833333 -22.898055555)
http://www.wikidata.org/entity/Q2482466,Narrien Range National Park,Австралия,Австралия и Океания,7460,1999,382,Point(146.940833333 -22.898055555)
http://www.wikidata.org/entity/Q2482466,Narrien Range National Park,Австралия,Австралия и Океания,74.5517431640625,1991,382,Point(146.940833333 -22.898055555)
http://www.wikidata.org/entity/Q2482466,Narrien Range National Park,Австралия,Австралия и Океания,74.5517431640625,1999,382,Point(146.940833333 -22.898055555)
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,Австралия,Австралия и Океания,26.729814453125,1972,352,Point(147.583611111 -24.043055555)
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,Австралия,Австралия и Океания,26.729814453125,1998,352,Point(147.583611111 -24.043055555)
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,Австралия,Австралия и Океания,26877,1972,352,Point(147.583611111 -24.043055555)
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,Австралия,Австралия и Океания,26877,1998,352,Point(147.583611111 -24.043055555)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.0543812036514282,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.0543812036514282,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.0543812036514282,1994,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1994,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1953,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2483381,Yungaburra National Park,Австралия,Австралия и Океания,0.05,1994,,Point(145.570833333 -17.287777777)
http://www.wikidata.org/entity/Q2485097,Марудзедзи,Мадагаскар,Африка,597.518,1952,,Point(49.706 -14.435)
