park,parkLabel,country,countryLabel,area,inception,highestPoint,highestPointLabel,elevation
http://www.wikidata.org/entity/Q539925,Murray Valley National Park,http://www.wikidata.org/entity/Q408,Австралия,395.1476953125,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q503518,Нижнее Замбези (национальный парк),http://www.wikidata.org/entity/Q953,Замбия,4092,1983-01-01T00:00:00Z,,,861
http://www.wikidata.org/entity/Q503429,Джаспер,http://www.wikidata.org/entity/Q16,Канада,10878,1907-09-14T00:00:00Z,http://www.wikidata.org/entity/Q1858093,Колумбия,
http://www.wikidata.org/entity/Q524956,Dorrigo National Park,http://www.wikidata.org/entity/Q408,Австралия,7885,1967-01-01T00:00:00Z,,,306
http://www.wikidata.org/entity/Q559054,Туран,http://www.wikidata.org/entity/Q794,Иран,1441523,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q559054,Туран,http://www.wikidata.org/entity/Q794,Иран,14415.23,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q539925,Murray Valley National Park,http://www.wikidata.org/entity/Q408,Австралия,395.1476953125,2014-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q499953,Southwood National Park,http://www.wikidata.org/entity/Q408,Австралия,71.1990283203125,2001-01-01T00:00:00Z,,,262
http://www.wikidata.org/entity/Q539925,Murray Valley National Park,http://www.wikidata.org/entity/Q408,Австралия,41601,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q526425,Idalia National Park,http://www.wikidata.org/entity/Q408,Австралия,1410.21015625,1998-01-01T00:00:00Z,,,398
http://www.wikidata.org/entity/Q499550,Smith Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,11.3512976074219,1994-01-01T00:00:00Z,,,104
http://www.wikidata.org/entity/Q524956,Dorrigo National Park,http://www.wikidata.org/entity/Q408,Австралия,117.68556640625,2003-01-01T00:00:00Z,,,306
http://www.wikidata.org/entity/Q539925,Murray Valley National Park,http://www.wikidata.org/entity/Q408,Австралия,41601,2014-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q504315,Горы Сымен,http://www.wikidata.org/entity/Q115,Эфиопия,13600,1969-01-01T00:00:00Z,http://www.wikidata.org/entity/Q275435,Рас-Дашэн,
http://www.wikidata.org/entity/Q526425,Idalia National Park,http://www.wikidata.org/entity/Q408,Австралия,1.44,1990-01-01T00:00:00Z,,,398
http://www.wikidata.org/entity/Q488639,Taeanhaean National Park,http://www.wikidata.org/entity/Q884,Республика Корея,326,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q488639,Taeanhaean National Park,http://www.wikidata.org/entity/Q884,Республика Корея,377.02,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q504315,Горы Сымен,http://www.wikidata.org/entity/Q115,Эфиопия,412,1969-01-01T00:00:00Z,http://www.wikidata.org/entity/Q275435,Рас-Дашэн,
http://www.wikidata.org/entity/Q503525,Луамбе (национальный парк),http://www.wikidata.org/entity/Q953,Замбия,361,,,,583
http://www.wikidata.org/entity/Q522250,Takamanda National Park,http://www.wikidata.org/entity/Q1009,Камерун,676,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q568264,Buila-Vânturarița National Park,http://www.wikidata.org/entity/Q218,Румыния,4480.27052,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q491005,Вёрджин-Айлендс,http://www.wikidata.org/entity/Q30,США,59.6,1976-01-01T00:00:00Z,,,392
http://www.wikidata.org/entity/Q568693,Какум,http://www.wikidata.org/entity/Q117,Гана,375,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q559054,Туран,http://www.wikidata.org/entity/Q794,Иран,1441523,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q559054,Туран,http://www.wikidata.org/entity/Q794,Иран,14415.23,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q564482,Annan River (Yuku Baja-Muliku) National Park,http://www.wikidata.org/entity/Q408,Австралия,883,2006-01-01T00:00:00Z,,,35
http://www.wikidata.org/entity/Q526425,Idalia National Park,http://www.wikidata.org/entity/Q408,Австралия,1410.21015625,1990-01-01T00:00:00Z,,,398
http://www.wikidata.org/entity/Q524956,Dorrigo National Park,http://www.wikidata.org/entity/Q408,Австралия,117.68556640625,1967-01-01T00:00:00Z,,,306
http://www.wikidata.org/entity/Q539518,Национальный парк Банк-д'Арген,http://www.wikidata.org/entity/Q1025,Мавритания,12000,1978-01-01T00:00:00Z,,,21
http://www.wikidata.org/entity/Q519117,Savage River National Park,http://www.wikidata.org/entity/Q408,Австралия,179.87982421875,1999-01-01T00:00:00Z,,,624
http://www.wikidata.org/entity/Q549295,Разна,http://www.wikidata.org/entity/Q211,Латвия,59615,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q536703,Архипелаг Маддалена,http://www.wikidata.org/entity/Q38,Италия,20146,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q536703,Архипелаг Маддалена,http://www.wikidata.org/entity/Q38,Италия,201.46,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q541149,Hat Head National Park,http://www.wikidata.org/entity/Q408,Австралия,74.011806640625,2006-01-01T00:00:00Z,,,30
http://www.wikidata.org/entity/Q543703,Дунай-Ипой,http://www.wikidata.org/entity/Q28,Венгрия,603.14,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q541934,Chaelundi National Park,http://www.wikidata.org/entity/Q408,Австралия,191.25697265625,1997-01-01T00:00:00Z,,,291
http://www.wikidata.org/entity/Q499550,Smith Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,119,1998-01-01T00:00:00Z,,,104
http://www.wikidata.org/entity/Q528924,Раго,http://www.wikidata.org/entity/Q20,Норвегия,171,1971-01-22T00:00:00Z,,,
http://www.wikidata.org/entity/Q490975,Gayasan National Park,http://www.wikidata.org/entity/Q884,Республика Корея,1676,1972-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q499550,Smith Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,119,1994-01-01T00:00:00Z,,,104
http://www.wikidata.org/entity/Q556596,Nini Suhien National Park,http://www.wikidata.org/entity/Q117,Гана,343,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q593274,Гёйгёль,http://www.wikidata.org/entity/Q227,Азербайджан,127.55,2008-01-01T00:00:00Z,,,1969
http://www.wikidata.org/entity/Q743754,Гауя,http://www.wikidata.org/entity/Q211,Латвия,91790,1973-09-14T00:00:00Z,,,
http://www.wikidata.org/entity/Q748597,Рангел — Сент-Элайас,http://www.wikidata.org/entity/Q30,США,33683,1980-01-01T00:00:00Z,http://www.wikidata.org/entity/Q770496,Гора Святого Ильи,
http://www.wikidata.org/entity/Q591775,Янгуди (национальный парк),http://www.wikidata.org/entity/Q115,Эфиопия,4731,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q591878,Северный Велебит,http://www.wikidata.org/entity/Q224,Хорватия,109,1999-06-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q569960,Хамра,http://www.wikidata.org/entity/Q34,Швеция,692.716,1909-06-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q579632,Sobaeksan National Park,http://www.wikidata.org/entity/Q884,Республика Корея,322.38,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q569069,Маврово,http://www.wikidata.org/entity/Q221,Северная Македония,72204.1,1949-01-01T00:00:00Z,,,1719
http://www.wikidata.org/entity/Q751274,Lamington National Park,http://www.wikidata.org/entity/Q408,Австралия,212.5203515625,1915-01-01T00:00:00Z,,,629
http://www.wikidata.org/entity/Q580404,Муддус,http://www.wikidata.org/entity/Q34,Швеция,21505.222,1942-04-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q751274,Lamington National Park,http://www.wikidata.org/entity/Q408,Австралия,20500,2018-01-01T00:00:00Z,,,629
http://www.wikidata.org/entity/Q750251,Шапада-дус-Веадейрус,http://www.wikidata.org/entity/Q155,Бразилия,647,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q750485,Astrebla Downs National Park,http://www.wikidata.org/entity/Q408,Австралия,1760,1999-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q581883,Mummel Gulf National Park,http://www.wikidata.org/entity/Q408,Австралия,140.569365234375,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q746452,Сидней-Харбор,http://www.wikidata.org/entity/Q408,Австралия,3.89498229980469,2001-01-01T00:00:00Z,,,66
http://www.wikidata.org/entity/Q572064,Wadbilliga National Park,http://www.wikidata.org/entity/Q408,Австралия,9853,1979-01-01T00:00:00Z,,,204
http://www.wikidata.org/entity/Q572064,Wadbilliga National Park,http://www.wikidata.org/entity/Q408,Австралия,954.551953125,2004-01-01T00:00:00Z,,,204
http://www.wikidata.org/entity/Q570270,Lake Gairdner National Park,http://www.wikidata.org/entity/Q408,Австралия,5.481,2007-01-01T00:00:00Z,,,121
http://www.wikidata.org/entity/Q581883,Mummel Gulf National Park,http://www.wikidata.org/entity/Q408,Австралия,140.569365234375,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q752218,Эмас,http://www.wikidata.org/entity/Q155,Бразилия,131386,1961-01-01T00:00:00Z,,,816
http://www.wikidata.org/entity/Q752218,Эмас,http://www.wikidata.org/entity/Q155,Бразилия,132784,1961-01-01T00:00:00Z,,,816
http://www.wikidata.org/entity/Q746452,Сидней-Харбор,http://www.wikidata.org/entity/Q408,Австралия,3.89498229980469,1975-01-01T00:00:00Z,,,66
http://www.wikidata.org/entity/Q570270,Lake Gairdner National Park,http://www.wikidata.org/entity/Q408,Австралия,5568.94375,1991-01-01T00:00:00Z,,,121
http://www.wikidata.org/entity/Q750485,Astrebla Downs National Park,http://www.wikidata.org/entity/Q408,Австралия,1741.7771875,1999-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q752218,Эмас,http://www.wikidata.org/entity/Q155,Бразилия,1326,1961-01-01T00:00:00Z,,,816
http://www.wikidata.org/entity/Q575822,Монтаньяс-ду-Тумукумаке (национальный парк),http://www.wikidata.org/entity/Q155,Бразилия,38464,2002-08-22T00:00:00Z,,,279
http://www.wikidata.org/entity/Q597959,Туктут-Ногаит,http://www.wikidata.org/entity/Q16,Канада,18181,1998-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q742315,Игуасу,http://www.wikidata.org/entity/Q155,Бразилия,169695.88,1939-01-10T00:00:00Z,,,265
http://www.wikidata.org/entity/Q592870,Wild Cattle Island National Park,http://www.wikidata.org/entity/Q408,Австралия,5.32083618164063,1992-01-01T00:00:00Z,,,14
http://www.wikidata.org/entity/Q741557,Japoon National Park,http://www.wikidata.org/entity/Q408,Австралия,24799,1992-01-01T00:00:00Z,,,156
http://www.wikidata.org/entity/Q580404,Муддус,http://www.wikidata.org/entity/Q34,Швеция,49312.64,1942-04-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q761227,Гарпхюттан,http://www.wikidata.org/entity/Q34,Швеция,0,1909-06-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q580404,Муддус,http://www.wikidata.org/entity/Q34,Швеция,51136.95,1942-04-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q741636,Койба,http://www.wikidata.org/entity/Q804,Панама,503,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q761227,Гарпхюттан,http://www.wikidata.org/entity/Q34,Швеция,102.299,1909-06-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q750485,Astrebla Downs National Park,http://www.wikidata.org/entity/Q408,Австралия,1760,1996-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q591878,Северный Велебит,http://www.wikidata.org/entity/Q224,Хорватия,203551.12,1981-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q751274,Lamington National Park,http://www.wikidata.org/entity/Q408,Австралия,212.5203515625,2018-01-01T00:00:00Z,,,629
http://www.wikidata.org/entity/Q741557,Japoon National Park,http://www.wikidata.org/entity/Q408,Австралия,24799,2010-01-01T00:00:00Z,,,156
http://www.wikidata.org/entity/Q572064,Wadbilliga National Park,http://www.wikidata.org/entity/Q408,Австралия,954.551953125,1979-01-01T00:00:00Z,,,204
http://www.wikidata.org/entity/Q581646,Bladensburg National Park,http://www.wikidata.org/entity/Q408,Австралия,842.54,1984-01-01T00:00:00Z,,,232
http://www.wikidata.org/entity/Q592870,Wild Cattle Island National Park,http://www.wikidata.org/entity/Q408,Австралия,58,1992-01-01T00:00:00Z,,,14
http://www.wikidata.org/entity/Q742315,Игуасу,http://www.wikidata.org/entity/Q155,Бразилия,185262.5,1939-01-10T00:00:00Z,,,265
http://www.wikidata.org/entity/Q581883,Mummel Gulf National Park,http://www.wikidata.org/entity/Q408,Австралия,14127,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q586786,Кейп-Рейндж,http://www.wikidata.org/entity/Q408,Австралия,694.88,1965-01-01T00:00:00Z,,,257
http://www.wikidata.org/entity/Q583518,Джорджиан-Бей-Айлендс,http://www.wikidata.org/entity/Q16,Канада,25.6,1930-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q570270,Lake Gairdner National Park,http://www.wikidata.org/entity/Q408,Австралия,5.481,1991-01-01T00:00:00Z,,,121
http://www.wikidata.org/entity/Q581883,Mummel Gulf National Park,http://www.wikidata.org/entity/Q408,Австралия,14127,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q741610,Ордеса-и-Монте-Пердидо,http://www.wikidata.org/entity/Q29,Испания,15690.61287,1918-08-16T00:00:00Z,http://www.wikidata.org/entity/Q215662,Монте-Пердидо,
http://www.wikidata.org/entity/Q591878,Северный Велебит,http://www.wikidata.org/entity/Q224,Хорватия,203551.12,1999-06-17T00:00:00Z,,,
http://www.wikidata.org/entity/Q741557,Japoon National Park,http://www.wikidata.org/entity/Q408,Австралия,247.940078125,2010-01-01T00:00:00Z,,,156
http://www.wikidata.org/entity/Q750485,Astrebla Downs National Park,http://www.wikidata.org/entity/Q408,Австралия,1741.7771875,1996-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q585251,Cotubanamá National Park,http://www.wikidata.org/entity/Q786,Доминиканская Республика,796.4,,,,
http://www.wikidata.org/entity/Q575822,Монтаньяс-ду-Тумукумаке (национальный парк),http://www.wikidata.org/entity/Q155,Бразилия,3835266,2002-08-22T00:00:00Z,,,279
http://www.wikidata.org/entity/Q580404,Муддус,http://www.wikidata.org/entity/Q34,Швеция,1824.216,1942-04-21T00:00:00Z,,,
http://www.wikidata.org/entity/Q751274,Lamington National Park,http://www.wikidata.org/entity/Q408,Австралия,20500,1915-01-01T00:00:00Z,,,629
http://www.wikidata.org/entity/Q592741,Toro Toro National Park,http://www.wikidata.org/entity/Q750,Боливия,165,1989-07-26T00:00:00Z,,,
http://www.wikidata.org/entity/Q595121,Гонарежу,http://www.wikidata.org/entity/Q954,Зимбабве,5053,1975-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q742315,Игуасу,http://www.wikidata.org/entity/Q155,Бразилия,165411,1939-01-10T00:00:00Z,,,265
http://www.wikidata.org/entity/Q741610,Ордеса-и-Монте-Пердидо,http://www.wikidata.org/entity/Q29,Испания,156,1918-08-16T00:00:00Z,http://www.wikidata.org/entity/Q215662,Монте-Пердидо,
http://www.wikidata.org/entity/Q592870,Wild Cattle Island National Park,http://www.wikidata.org/entity/Q408,Австралия,5.32083618164063,1994-01-01T00:00:00Z,,,14
http://www.wikidata.org/entity/Q586786,Кейп-Рейндж,http://www.wikidata.org/entity/Q408,Австралия,694.88,1972-01-01T00:00:00Z,,,257
http://www.wikidata.org/entity/Q746452,Сидней-Харбор,http://www.wikidata.org/entity/Q408,Австралия,3.89,2001-01-01T00:00:00Z,,,66
http://www.wikidata.org/entity/Q572064,Wadbilliga National Park,http://www.wikidata.org/entity/Q408,Австралия,9853,2004-01-01T00:00:00Z,,,204
http://www.wikidata.org/entity/Q578202,Monte Roraima National Park,http://www.wikidata.org/entity/Q155,Бразилия,1167,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q578202,Monte Roraima National Park,http://www.wikidata.org/entity/Q155,Бразилия,115120,1989-01-01T00:00:00Z,,,
