parkLabel,countryLabel,areaKm2,inception,unescoStatusLabel
Lake Muir National Park,Австралия,,2004-01-01T00:00:00Z,
Lake Muir National Park,Австралия,,2004-01-01T00:00:00Z,
Lake Muir National Park,Австралия,,2004-12-01T00:00:00Z,
Lake Muir National Park,Австралия,,2004-12-01T00:00:00Z,
Milyeannup National Park,Австралия,,2004-01-01T00:00:00Z,
Whicher National Park,Австралия,,2004-01-01T00:00:00Z,
Whicher National Park,Австралия,,2004-01-01T00:00:00Z,
Forest Grove National Park,Австралия,,2004-01-01T00:00:00Z,
Easter National Park,Австралия,,2004-01-01T00:00:00Z,
Jane National Park,Австралия,,2004-01-01T00:00:00Z,
Greater Dordagup National Park,Австралия,,2004-01-01T00:00:00Z,
Greater Hawke National Park,Австралия,,2004-01-01T00:00:00Z,
Greater Kingston National Park,Австралия,,2004-01-01T00:00:00Z,
Greater Kingston National Park,Австралия,,2004-01-01T00:00:00Z,
Arakoon National Park,Австралия,,2010-01-01T00:00:00Z,
Arakoon National Park,Австралия,,2010-01-01T00:00:00Z,
Arakoon National Park,Австралия,,2013-01-01T00:00:00Z,
Arakoon National Park,Австралия,,2013-01-01T00:00:00Z,
Bendick Murrell National Park,Австралия,,2011-01-01T00:00:00Z,
Bendick Murrell National Park,Австралия,,2011-01-01T00:00:00Z,
Гебель-Эльба,Египет,,1986-01-01T00:00:00Z,
Q48872015,Бразилия,,2017-01-01T00:00:00Z,
Qianjiangyuan National Park,Китай,,2016-01-01T00:00:00Z,
Sage Mountain National Park,Великобритания,,1964-01-01T00:00:00Z,
заповедник Нахаль-Хермон,Израиль,,1977-01-01T00:00:00Z,
Национальный парк Тарбагатай,Казахстан,,2018-06-27T00:00:00Z,
Boé National Park,Гвинея-Бисау,,1980-01-01T00:00:00Z,
Karkheh National Park,Иран,,,
Q56361537,Иран,,,
Mount Cameroon National Park,Камерун,,2009-12-18T00:00:00Z,
Lofotodden National Park,Норвегия,,2018-01-01T00:00:00Z,
Lofotodden National Park,Норвегия,,2018-01-01T00:00:00Z,
Ciervo de los Pantanos National Park,Аргентина,,2018-10-10T00:00:00Z,
Iberá National Park,Аргентина,,2018-01-01T00:00:00Z,
Wickham National Park,Австралия,,2009-01-01T00:00:00Z,
Wickham National Park,Австралия,,2009-01-01T00:00:00Z,
Wickham National Park,Австралия,,2009-01-01T00:00:00Z,
Wickham National Park,Австралия,,2014-01-01T00:00:00Z,
Wickham National Park,Австралия,,2014-01-01T00:00:00Z,
Wickham National Park,Австралия,,2014-01-01T00:00:00Z,
Topaz Road National Park,Австралия,,1977-01-01T00:00:00Z,
Topaz Road National Park,Австралия,,1977-01-01T00:00:00Z,
Topaz Road National Park,Австралия,,1994-01-01T00:00:00Z,
Topaz Road National Park,Австралия,,1994-01-01T00:00:00Z,
Сариска,Индия,,1955-01-01T00:00:00Z,
Yabbra National Park,Австралия,,1999-01-01T00:00:00Z,
Yabbra National Park,Австралия,,1999-01-01T00:00:00Z,
Yabbra National Park,Австралия,,2018-01-01T00:00:00Z,
Yabbra National Park,Австралия,,2018-01-01T00:00:00Z,
Yanga National Park,Австралия,,2005-01-01T00:00:00Z,
Yanga National Park,Австралия,,2005-01-01T00:00:00Z,
Yanga National Park,Австралия,,2016-01-01T00:00:00Z,
Yanga National Park,Австралия,,2016-01-01T00:00:00Z,
Джурджура,Алжир,,1983-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Бхитарканика,Индия,,1975-01-01T00:00:00Z,
Принс-Риджент,Австралия,,1964-01-01T00:00:00Z,
Принс-Риджент,Австралия,,1964-01-01T00:00:00Z,
Принс-Риджент,Австралия,,2011-01-01T00:00:00Z,
Принс-Риджент,Австралия,,2011-01-01T00:00:00Z,
Wongi National Park,Австралия,,2006-01-01T00:00:00Z,
Wongi National Park,Австралия,,2006-01-01T00:00:00Z,
Wongi National Park,Австралия,,2011-01-01T00:00:00Z,
Wongi National Park,Австралия,,2011-01-01T00:00:00Z,
Woocoo National Park,Австралия,,2006-01-01T00:00:00Z,
Woocoo National Park,Австралия,,2006-01-01T00:00:00Z,
Woondum National Park,Австралия,,2009-01-01T00:00:00Z,
Woondum National Park,Австралия,,2009-01-01T00:00:00Z,
Woondum National Park,Австралия,,2014-01-01T00:00:00Z,
Woondum National Park,Австралия,,2014-01-01T00:00:00Z,
Woroon National Park,Австралия,,2006-01-01T00:00:00Z,
Woroon National Park,Австралия,,2006-01-01T00:00:00Z,
Wrattens National Park,Австралия,,2009-01-01T00:00:00Z,
Wrattens National Park,Австралия,,2009-01-01T00:00:00Z,
Wrattens National Park,Австралия,,2011-01-01T00:00:00Z,
Wrattens National Park,Австралия,,2011-01-01T00:00:00Z,
Yarrahapinni Wetlands National Park,Австралия,,2007-02-01T00:00:00Z,
Yarrahapinni Wetlands National Park,Австралия,,2007-02-01T00:00:00Z,
Yarrahapinni Wetlands National Park,Австралия,,2012-01-01T00:00:00Z,
Yarrahapinni Wetlands National Park,Австралия,,2012-01-01T00:00:00Z,
Каланки (национальный парк),Франция,,2012-01-01T00:00:00Z,
Каланки (национальный парк),Франция,,2012-01-01T00:00:00Z,
Сьерра-Невада-де-Санта-Марта,Колумбия,,1964-01-01T00:00:00Z,
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,всемирное наследие
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,всемирное наследие
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,всемирное наследие
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Чирибикете,Колумбия,,1989-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Канченджанга,Индия,,1977-01-01T00:00:00Z,всемирное наследие
Канченджанга,Индия,,1977-01-01T00:00:00Z,всемирное наследие
Кхаптад,Непал,,1984-01-01T00:00:00Z,
Tadoba-Andhari Tiger Reserve,Индия,,1995-01-01T00:00:00Z,
Albinia National Park,Австралия,,2008-01-01T00:00:00Z,
Albinia National Park,Австралия,,2008-01-01T00:00:00Z,
Деосай,Пакистан,,1993-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Wollumbin National Park,Австралия,,1967-01-01T00:00:00Z,часть объекта всемирного наследия
Wollumbin National Park,Австралия,,2009-01-01T00:00:00Z,часть объекта всемирного наследия
Q2363309,Филиппины,,1936-01-01T00:00:00Z,
Swain Reefs National Park,Австралия,,1995-01-01T00:00:00Z,
Swain Reefs National Park,Австралия,,1995-01-01T00:00:00Z,
Swain Reefs National Park,Австралия,,2005-01-01T00:00:00Z,
Swain Reefs National Park,Австралия,,2005-01-01T00:00:00Z,
Мудумалай,Индия,,1940-01-01T00:00:00Z,
Гирканский национальный парк,Азербайджан,,2004-01-01T00:00:00Z,часть объекта всемирного наследия
Мамшит,Израиль,,,часть объекта всемирного наследия
Мамшит,Израиль,,,часть объекта всемирного наследия
Tarlo River National Park,Австралия,,1982-01-01T00:00:00Z,
Tarlo River National Park,Австралия,,1982-01-01T00:00:00Z,
Tarlo River National Park,Австралия,,2015-01-01T00:00:00Z,
Tarlo River National Park,Австралия,,2015-01-01T00:00:00Z,
Моллем,Индия,,1978-01-01T00:00:00Z,
Tewantin National Park,Австралия,,2010-01-01T00:00:00Z,
Tewantin National Park,Австралия,,2010-01-01T00:00:00Z,
Tewantin National Park,Австралия,,2016-01-01T00:00:00Z,
Tewantin National Park,Австралия,,2016-01-01T00:00:00Z,
Бейт-Гуврин-Мареша,Израиль,,,всемирное наследие
The Lakes National Park,Австралия,,1927-01-01T00:00:00Z,
The Lakes National Park,Австралия,,1927-01-01T00:00:00Z,
The Lakes National Park,Австралия,,1927-01-01T00:00:00Z,
The Lakes National Park,Австралия,,1927-01-01T00:00:00Z,
The Lakes National Park,Австралия,,2001-01-01T00:00:00Z,
The Lakes National Park,Австралия,,2001-01-01T00:00:00Z,
The Lakes National Park,Австралия,,2001-01-01T00:00:00Z,
The Lakes National Park,Австралия,,2001-01-01T00:00:00Z,
Национальный парк Козара,Босния и Герцеговина,,1967-01-01T00:00:00Z,
Блэк-Ривер-Горджес,Маврикий,,1994-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Wallarah National Park,Австралия,,2003-01-01T00:00:00Z,
Wallarah National Park,Австралия,,2003-01-01T00:00:00Z,
Wallarah National Park,Австралия,,2003-05-01T00:00:00Z,
Wallarah National Park,Австралия,,2003-05-01T00:00:00Z,
Thrushton National Park,Австралия,,1990-01-01T00:00:00Z,
Thrushton National Park,Австралия,,1990-01-01T00:00:00Z,
Thrushton National Park,Австралия,,1994-01-01T00:00:00Z,
Thrushton National Park,Австралия,,1994-01-01T00:00:00Z,
Гыданский национальный парк,Россия,,1996-10-07T00:00:00Z,
Towarri National Park,Австралия,,1998-01-01T00:00:00Z,
Towarri National Park,Австралия,,1998-01-01T00:00:00Z,
Towarri National Park,Австралия,,2012-01-01T00:00:00Z,
Towarri National Park,Австралия,,2012-01-01T00:00:00Z,
Кристоффельпарк,Кюрасао,,1978-01-01T00:00:00Z,
Triunia National Park,Австралия,,1994-01-01T00:00:00Z,
Triunia National Park,Австралия,,1994-01-01T00:00:00Z,
Triunia National Park,Австралия,,2009-01-01T00:00:00Z,
Triunia National Park,Австралия,,2009-01-01T00:00:00Z,
Tuchekoi National Park,Австралия,,2009-01-01T00:00:00Z,
Tuchekoi National Park,Австралия,,2009-01-01T00:00:00Z,
Tuchekoi National Park,Австралия,,2014-01-01T00:00:00Z,
Tuchekoi National Park,Австралия,,2014-01-01T00:00:00Z,
Шахдагский национальный парк,Азербайджан,,2006-01-01T00:00:00Z,
Зангезурский национальный парк имени академика Гасана Алиева,Азербайджан,,2004-01-01T00:00:00Z,
Алтыагаджский национальный парк,Азербайджан,,2004-01-01T00:00:00Z,
Домоглед-Валя-Черна,Румыния,,1990-01-01T00:00:00Z,
Домоглед-Валя-Черна,Румыния,,1990-01-01T00:00:00Z,
Домоглед-Валя-Черна,Румыния,,2000-01-01T00:00:00Z,
Домоглед-Валя-Черна,Румыния,,2000-01-01T00:00:00Z,
Narrien Range National Park,Австралия,,1991-01-01T00:00:00Z,
Narrien Range National Park,Австралия,,1991-01-01T00:00:00Z,
Narrien Range National Park,Австралия,,1999-01-01T00:00:00Z,
Narrien Range National Park,Австралия,,1999-01-01T00:00:00Z,
Snake Range National Park,Австралия,,1972-01-01T00:00:00Z,
Snake Range National Park,Австралия,,1972-01-01T00:00:00Z,
Snake Range National Park,Австралия,,1998-01-01T00:00:00Z,
Snake Range National Park,Австралия,,1998-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1953-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1953-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1953-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1953-09-12T00:00:00Z,
Yungaburra National Park,Австралия,,1953-09-12T00:00:00Z,
Yungaburra National Park,Австралия,,1953-09-12T00:00:00Z,
Yungaburra National Park,Австралия,,1994-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1994-01-01T00:00:00Z,
Yungaburra National Park,Австралия,,1994-01-01T00:00:00Z,
Марудзедзи,Мадагаскар,,1952-01-01T00:00:00Z,часть объекта всемирного наследия
Sodwana Bay National Park,ЮАР,,1950-01-01T00:00:00Z,
Vulkathunha-Gammon Ranges National Park,Австралия,,1970-01-01T00:00:00Z,
Vulkathunha-Gammon Ranges National Park,Австралия,,1970-01-01T00:00:00Z,
Vulkathunha-Gammon Ranges National Park,Австралия,,1984-01-01T00:00:00Z,
Vulkathunha-Gammon Ranges National Park,Австралия,,1984-01-01T00:00:00Z,
Yengo National Park,Австралия,,1988-01-01T00:00:00Z,
Yengo National Park,Австралия,,1988-01-01T00:00:00Z,
Yengo National Park,Австралия,,2015-01-01T00:00:00Z,
Yengo National Park,Австралия,,2015-01-01T00:00:00Z,
