park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord,instanceType,instanceTypeLabel,visitors,year_x,followers,year_y
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,1299.0,2016.0,,Point(152.9674242 -26.3797328),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,31.5316040039062,2010.0,,Point(152.9674242 -26.3797328),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2407480,Tewantin National Park,Австралия,Австралия и Океания,31.5316040039062,2016.0,,Point(152.9674242 -26.3797328),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.89,1927.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.89,2001.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.9,1927.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,23.9,2001.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,24.0530029296875,1927.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,24.0530029296875,2001.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,14.51,1927.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2409324,The Lakes National Park,Австралия,Австралия и Океания,14.51,2001.0,13.0,Point(147.742 -37.9703),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2418337,Национальный парк Козара,Босния и Герцеговина,Европа,34.0,1967.0,626.0,Point(16.89166667 45.00833333),,,,,,
http://www.wikidata.org/entity/Q2421766,Блэк-Ривер-Горджес,Маврикий,Африка,66.0,1994.0,,Point(57.416666666 -20.416666666),,,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.63 -33.13),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.63 -33.13),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.63 -33.13),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.63 -33.13),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.63638889 -33.12861111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.63638889 -33.12861111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.63638889 -33.12861111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.63638889 -33.12861111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.6429 -33.1235),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,1.74503448486328,2003.0,45.0,Point(151.6429 -33.1235),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.6429 -33.1235),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2426755,Wallarah National Park,Австралия,Австралия и Океания,178.0,2003.0,45.0,Point(151.6429 -33.1235),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,25652.0,1990.0,220.0,Point(147.666666666 -27.763888888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,25652.0,1994.0,220.0,Point(147.666666666 -27.763888888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,256.63,1990.0,220.0,Point(147.666666666 -27.763888888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2429712,Thrushton National Park,Австралия,Австралия и Океания,256.63,1994.0,220.0,Point(147.666666666 -27.763888888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2436849,Гыданский национальный парк,Россия,Европа,8781.74,1996.0,,Point(77.851156 72.142098),http://www.wikidata.org/entity/Q1959314,особо охраняемая природная территория России,,,,
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,65.77720703125,1998.0,,Point(150.073611111 -31.845833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,65.77720703125,2012.0,,Point(150.073611111 -31.845833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,6074.0,1998.0,,Point(150.073611111 -31.845833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2446868,Towarri National Park,Австралия,Австралия и Океания,6074.0,2012.0,,Point(150.073611111 -31.845833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2447760,Кристоффельпарк,Кюрасао,Северная Америка,20.0,1978.0,,Point(-69.11666667 12.33333333),,,,,,
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,0.339764022827148,1994.0,216.0,Point(152.903333333 -26.655833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,0.339764022827148,2009.0,216.0,Point(152.903333333 -26.655833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,3399.0,1994.0,216.0,Point(152.903333333 -26.655833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2454491,Triunia National Park,Австралия,Австралия и Океания,3399.0,2009.0,216.0,Point(152.903333333 -26.655833333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,3.8501123046875,2009.0,,Point(152.8403143 -26.3689381),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2459046,Tuchekoi National Park,Австралия,Австралия и Океания,3.8501123046875,2014.0,,Point(152.8403143 -26.3689381),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
